day_of_outbreak,reproduction_number_mean,reproduction_number_lower,reproduction_number_upper,additional_case_prob,suitability_mean,suitability_lower,suitability_upper,rep_no_factor_mean,rep_no_factor_lower,rep_no_factor_upper
150,0.0913765309746165,1.064103263693596e-08,0.4220837033030176,0.011453488315564031,0.046602018165019375,1.0000000001753855e-08,0.13125830968353858,2.0616603901887633,0.3530618206220457,6.63652736039755
151,0.0873890880928402,1.0165772226853155e-08,0.3833066541756129,0.007867912843683489,0.04637434284416862,1.0000000001201258e-08,0.13286355674975892,2.0152125195520454,0.3586445506503406,6.537525156234327
152,0.08592302017451774,9.047864960752314e-09,0.4029630014821236,0.005558409719358726,0.04568871788467389,1.0000000001138232e-08,0.1320054455537552,1.9786465701879616,0.32450927100725835,6.653448314774881
153,0.08411680362994853,8.531142604353322e-09,0.3891391820642275,0.0038379785031108504,0.04429881359001416,1.0000000001881039e-08,0.128297190112481,1.9834711535498155,0.34552799276619417,6.50989764738934
154,0.07839123078238812,1.0266908830631189e-08,0.3494243486371353,0.0025185793176734084,0.04383774674078559,1.0000000000623615e-08,0.130253491505122,1.9582087549134775,0.3456926074581776,6.572665316196732
155,0.07859995256561562,7.54437197913825e-09,0.37493334467927886,0.001709259486213588,0.04228270984069479,1.000000000030275e-08,0.12502605115686088,1.930146972198679,0.3319312826166728,6.3516079864639385
156,0.08052604549487241,8.099737430911591e-09,0.3991602452047895,0.0011953126838687433,0.0426104240397669,9.999999999779593e-09,0.12971772696928077,1.9739774451239054,0.324055562168835,6.489240184687326
157,0.07791615083162423,7.380320932777564e-09,0.3778389715376612,0.0007771802526455041,0.04197258789909198,1.0000000000216578e-08,0.12728828955389446,1.925748205765928,0.3297433252426545,6.309413540877803
158,0.07305484898634182,7.5500600207071e-09,0.36808017032319956,0.0004901428473572667,0.04085121105994462,1.0000000000160864e-08,0.1281920363499146,1.913544030748142,0.30243129519307205,6.087750009159097
159,0.07300593595925049,6.982573360049713e-09,0.34016992301314514,0.00032040825533907746,0.041081575290851276,9.99999999921146e-09,0.12917268881666977,1.869531562282919,0.305690904316616,6.022095586447217
160,0.07211828317370603,6.968084830645103e-09,0.35548987387046227,0.00020612347203341486,0.039589514665412266,1.0000000000292246e-08,0.12659025130823137,1.9238007594420565,0.29057825678946547,6.401776698302241
161,0.06882590301688093,7.034903939376705e-09,0.3547738246077361,0.00012601643543808105,0.03881026590554687,9.999999999598892e-09,0.1278614493638001,1.8283640782451203,0.3184455363643308,5.906335282346058
162,0.07353690444298233,6.164479312151666e-09,0.36671137487066086,8.704350542121375e-05,0.03921605965259586,9.999999999975559e-09,0.1259754247560763,1.8513218464081722,0.2818528016503995,6.268688186049126
163,0.06985671289696357,5.995806271673159e-09,0.3760213052828551,5.265459033798603e-05,0.03752118322361822,9.999999999704455e-09,0.12135338305210318,1.8546753489858288,0.2881753033837913,6.6403018246620515
164,0.06582440754630291,5.999090727377148e-09,0.3370368666719545,3.160734225982065e-05,0.03751516765014915,9.999999999650081e-09,0.11974986966692401,1.773400908165268,0.3188066757235052,5.868690069253326
165,0.06711546861064796,6.099931928480279e-09,0.33257915065137256,2.0211132380487662e-05,0.037690387744555236,9.999999999748982e-09,0.12147201493589602,1.8024455931109653,0.3079402156128284,5.97548166502076
166,0.06836939722946511,5.4263170738478654e-09,0.34800089460743755,1.2312833355454522e-05,0.03670998305151474,9.999999999064083e-09,0.11820969781979239,1.8519336067711276,0.2787441439361624,6.383455032606465
167,0.06501307843498455,5.539463172944421e-09,0.3688653029819227,7.440488637211473e-06,0.035688804342136934,9.999999999467701e-09,0.11915067510563512,1.833211297311238,0.26493080378868106,6.406037345930827
168,0.061958126899905375,5.924125634478089e-09,0.3181942213817181,4.356523542581314e-06,0.034965609300983004,9.999999999227733e-09,0.11793989213963278,1.802672525005488,0.2724786356202422,6.397962273240106
169,0.06396040756078646,5.254698252194298e-09,0.3399536476615944,2.7727170729408e-06,0.03556945284631392,9.999999998993523e-09,0.12238574429499531,1.8142645321922146,0.2688051134138666,6.540399471702405
170,0.06261484029466328,5.1662251414804735e-09,0.35254741549457913,1.659481536964158e-06,0.0345686160728898,9.999999998847139e-09,0.11748954572113868,1.7941803370180178,0.26964861130164586,6.26404901253392
171,0.05623785801302773,5.605828437326835e-09,0.30835711568271895,9.23696396371021e-07,0.03432253035361248,9.999999998811838e-09,0.11871039404310861,1.7496179816337267,0.27592424843212054,5.985031993663043
172,0.05882432119974573,4.691462340522529e-09,0.324061837311928,5.873660784416757e-07,0.03441661702293261,9.99999999875363e-09,0.12059065413545528,1.7394829690362739,0.2796406077348263,5.89690910784716
173,0.056558910709381335,4.868287304586569e-09,0.31507212867176215,0.0,0.033068717516700034,9.99999999882997e-09,0.11704097534650632,1.7582732224171214,0.25755529743948585,6.126946129509335
